name,label,system_id,description,distance_from_tank,sample_type
CCP_138574595_SRC,Water system 938 – Water source / HP outlet,138574595,Water source critical control point,unknown,source
CCP_138574595_DST,Water system 938 – Distribution tap / outlet,138574595,Distribution point critical control point,very_close,tap
CCP_138574596_SRC,Water system 939 – Water source / HP outlet,138574596,Water source critical control point,close,source
CCP_138574596_DST,Water system 939 – Distribution tap / outlet,138574596,Distribution point critical control point,medium,tap
CCP_138574597_SRC,Water system 940 – Water source / HP outlet,138574597,Water source critical control point,far,source
CCP_138574597_DST,Water system 940 – Distribution tap / outlet,138574597,Distribution point critical control point,unknown,tap
CCP_138574598_SRC,Water system 941 – Water source / HP outlet,138574598,Water source critical control point,very_close,source
CCP_138574598_DST,Water system 941 – Distribution tap / outlet,138574598,Distribution point critical control point,close,tap
CCP_138574599_SRC,Water system 942 – Water source / HP outlet,138574599,Water source critical control point,medium,source
CCP_138574599_DST,Water system 942 – Distribution tap / outlet,138574599,Distribution point critical control point,far,tap
CCP_138574600_SRC,Water system 943 – Water source / HP outlet,138574600,Water source critical control point,unknown,source
CCP_138574600_DST,Water system 943 – Distribution tap / outlet,138574600,Distribution point critical control point,very_close,tap
CCP_138574601_SRC,Water system 944 – Water source / HP outlet,138574601,Water source critical control point,close,source
CCP_138574601_DST,Water system 944 – Distribution tap / outlet,138574601,Distribution point critical control point,medium,tap
CCP_138574602_SRC,Water system 945 – Water source / HP outlet,138574602,Water source critical control point,far,source
CCP_138574602_DST,Water system 945 – Distribution tap / outlet,138574602,Distribution point critical control point,unknown,tap
CCP_138574603_SRC,Water system 946 – Water source / HP outlet,138574603,Water source critical control point,very_close,source
CCP_138574603_DST,Water system 946 – Distribution tap / outlet,138574603,Distribution point critical control point,close,tap
CCP_138574604_SRC,Water system 947 – Water source / HP outlet,138574604,Water source critical control point,medium,source
CCP_138574604_DST,Water system 947 – Distribution tap / outlet,138574604,Distribution point critical control point,far,tap
CCP_138574605_SRC,Water system 948 – Water source / HP outlet,138574605,Water source critical control point,unknown,source
CCP_138574605_DST,Water system 948 – Distribution tap / outlet,138574605,Distribution point critical control point,very_close,tap
CCP_138574606_SRC,Water system 949 – Water source / HP outlet,138574606,Water source critical control point,close,source
CCP_138574606_DST,Water system 949 – Distribution tap / outlet,138574606,Distribution point critical control point,medium,tap
CCP_138574607_SRC,Water system 950 – Water source / HP outlet,138574607,Water source critical control point,far,source
CCP_138574607_DST,Water system 950 – Distribution tap / outlet,138574607,Distribution point critical control point,unknown,tap
CCP_138574608_SRC,Water system 951 – Water source / HP outlet,138574608,Water source critical control point,very_close,source
CCP_138574608_DST,Water system 951 – Distribution tap / outlet,138574608,Distribution point critical control point,close,tap
CCP_138574609_SRC,Water system 952 – Water source / HP outlet,138574609,Water source critical control point,medium,source
CCP_138574609_DST,Water system 952 – Distribution tap / outlet,138574609,Distribution point critical control point,far,tap
CCP_138574610_SRC,Water system 953 – Water source / HP outlet,138574610,Water source critical control point,unknown,source
CCP_138574610_DST,Water system 953 – Distribution tap / outlet,138574610,Distribution point critical control point,very_close,tap
CCP_138574611_SRC,Water system 954 – Water source / HP outlet,138574611,Water source critical control point,close,source
CCP_138574611_DST,Water system 954 – Distribution tap / outlet,138574611,Distribution point critical control point,medium,tap
CCP_138574612_SRC,Water system 955 – Water source / HP outlet,138574612,Water source critical control point,far,source
CCP_138574612_DST,Water system 955 – Distribution tap / outlet,138574612,Distribution point critical control point,unknown,tap
CCP_138574613_SRC,Water system 956 – Water source / HP outlet,138574613,Water source critical control point,very_close,source
CCP_138574613_DST,Water system 956 – Distribution tap / outlet,138574613,Distribution point critical control point,close,tap
CCP_138574614_SRC,Water system 957 – Water source / HP outlet,138574614,Water source critical control point,medium,source
CCP_138574614_DST,Water system 957 – Distribution tap / outlet,138574614,Distribution point critical control point,far,tap
CCP_138574615_SRC,Water system 958 – Water source / HP outlet,138574615,Water source critical control point,unknown,source
CCP_138574615_DST,Water system 958 – Distribution tap / outlet,138574615,Distribution point critical control point,very_close,tap
CCP_138574616_SRC,Water system 959 – Water source / HP outlet,138574616,Water source critical control point,close,source
CCP_138574616_DST,Water system 959 – Distribution tap / outlet,138574616,Distribution point critical control point,medium,tap
CCP_138574617_SRC,Water system 960 – Water source / HP outlet,138574617,Water source critical control point,far,source
CCP_138574617_DST,Water system 960 – Distribution tap / outlet,138574617,Distribution point critical control point,unknown,tap
CCP_138574618_SRC,Water system 961 – Water source / HP outlet,138574618,Water source critical control point,very_close,source
CCP_138574618_DST,Water system 961 – Distribution tap / outlet,138574618,Distribution point critical control point,close,tap
CCP_138574619_SRC,Water system 962 – Water source / HP outlet,138574619,Water source critical control point,medium,source
CCP_138574619_DST,Water system 962 – Distribution tap / outlet,138574619,Distribution point critical control point,far,tap
CCP_138574620_SRC,Water system 963 – Water source / HP outlet,138574620,Water source critical control point,unknown,source
CCP_138574620_DST,Water system 963 – Distribution tap / outlet,138574620,Distribution point critical control point,very_close,tap
CCP_138574621_SRC,Water system 964 – Water source / HP outlet,138574621,Water source critical control point,close,source
CCP_138574621_DST,Water system 964 – Distribution tap / outlet,138574621,Distribution point critical control point,medium,tap
CCP_138574622_SRC,Water system 965 – Water source / HP outlet,138574622,Water source critical control point,far,source
CCP_138574622_DST,Water system 965 – Distribution tap / outlet,138574622,Distribution point critical control point,unknown,tap
CCP_138574623_SRC,Water system 966 – Water source / HP outlet,138574623,Water source critical control point,very_close,source
CCP_138574623_DST,Water system 966 – Distribution tap / outlet,138574623,Distribution point critical control point,close,tap
CCP_138574624_SRC,Water system 967 – Water source / HP outlet,138574624,Water source critical control point,medium,source
CCP_138574624_DST,Water system 967 – Distribution tap / outlet,138574624,Distribution point critical control point,far,tap
